valueCategory,temporal,temporal_type,georegion,georegion_type,pathogen,type,subtype,testResult,testResult_type,value,prctPathogenType,prctPathogenSubtype,prctTypeSubtype,prctPathogen,lowerCiPathogen,upperCiPathogen,prctPathogenMean3w,prctSamples,dataComplete,defaultView
detections,2021-W39,week,CH,country,influenza,all,all,positive,pcr,0,NA,NA,NA,0,0,15.5,0,NA,TRUE,FALSE
detections,2021-W39,week,CH,country,adenovirus,all,all,positive,pcr,0,NA,NA,NA,0,0,15.5,0.9,NA,TRUE,FALSE
detections,2021-W39,week,CH,country,rhinovirus,all,all,positive,pcr,12,NA,NA,NA,57.1,36.5,75.5,49.4,NA,TRUE,FALSE
detections,2021-W39,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,0,NA,NA,NA,0,0,15.5,3.4,NA,TRUE,FALSE
detections,2021-W39,week,CH,country,other,all,all,positive,pcr,0,NA,NA,NA,0,0,15.5,8.7,NA,TRUE,FALSE
samples,2021-W39,week,CH,country,all,all,all,negative,pcr,7,NA,NA,NA,NA,NA,NA,NA,33.3,TRUE,FALSE
samples,2021-W39,week,CH,country,any,all,all,positive,pcr,13,NA,NA,NA,NA,NA,NA,NA,61.9,TRUE,FALSE
samples,2021-W39,week,CH,country,all,all,all,unknown,pcr,1,NA,NA,NA,NA,NA,NA,NA,4.8,TRUE,FALSE
detections,2021-W40,week,CH,country,sars-cov-2,all,all,positive,pcr,3,NA,NA,NA,7.7,2.7,20.3,5.2,NA,TRUE,TRUE
detections,2021-W40,week,CH,country,influenza,all,all,positive,pcr,0,NA,NA,NA,0,0,9,0,NA,TRUE,FALSE
detections,2021-W40,week,CH,country,adenovirus,all,all,positive,pcr,1,NA,NA,NA,2.6,0.1,13.2,1.9,NA,TRUE,FALSE
detections,2021-W40,week,CH,country,rhinovirus,all,all,positive,pcr,16,NA,NA,NA,41,27.1,56.6,48.3,NA,TRUE,FALSE
detections,2021-W40,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,4,NA,NA,NA,10.3,4.1,23.6,4.5,NA,TRUE,FALSE
detections,2021-W40,week,CH,country,other,all,all,positive,pcr,4,NA,NA,NA,10.3,4.1,23.6,6.6,NA,TRUE,FALSE
samples,2021-W40,week,CH,country,all,all,all,negative,pcr,11,NA,NA,NA,NA,NA,NA,NA,28.2,TRUE,FALSE
samples,2021-W40,week,CH,country,any,all,all,positive,pcr,28,NA,NA,NA,NA,NA,NA,NA,71.8,TRUE,FALSE
samples,2021-W40,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2021-W41,week,CH,country,sars-cov-2,all,all,positive,pcr,1,NA,NA,NA,3.1,0.2,15.7,4.6,NA,TRUE,TRUE
detections,2021-W41,week,CH,country,influenza,all,all,positive,pcr,0,NA,NA,NA,0,0,10.7,0,NA,TRUE,FALSE
detections,2021-W41,week,CH,country,adenovirus,all,all,positive,pcr,1,NA,NA,NA,3.1,0.2,15.7,1.9,NA,TRUE,FALSE
detections,2021-W41,week,CH,country,rhinovirus,all,all,positive,pcr,15,NA,NA,NA,46.9,30.9,63.6,39.4,NA,TRUE,FALSE
detections,2021-W41,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,1,NA,NA,NA,3.1,0.2,15.7,9.5,NA,TRUE,FALSE
detections,2021-W41,week,CH,country,other,all,all,positive,pcr,3,NA,NA,NA,9.4,3.2,24.2,10.6,NA,TRUE,FALSE
samples,2021-W41,week,CH,country,all,all,all,negative,pcr,13,NA,NA,NA,NA,NA,NA,NA,40.6,TRUE,FALSE
samples,2021-W41,week,CH,country,any,all,all,positive,pcr,19,NA,NA,NA,NA,NA,NA,NA,59.4,TRUE,FALSE
samples,2021-W41,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2021-W42,week,CH,country,sars-cov-2,all,all,positive,pcr,1,NA,NA,NA,3,0.2,15.3,2,NA,TRUE,TRUE
detections,2021-W42,week,CH,country,influenza,all,all,positive,pcr,0,NA,NA,NA,0,0,10.4,0,NA,TRUE,FALSE
detections,2021-W42,week,CH,country,adenovirus,all,all,positive,pcr,0,NA,NA,NA,0,0,10.4,1,NA,TRUE,FALSE
detections,2021-W42,week,CH,country,rhinovirus,all,all,positive,pcr,10,NA,NA,NA,30.3,17.4,47.3,36.1,NA,TRUE,FALSE
detections,2021-W42,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,5,NA,NA,NA,15.2,6.7,30.9,7.5,NA,TRUE,FALSE
detections,2021-W42,week,CH,country,other,all,all,positive,pcr,4,NA,NA,NA,12.1,4.8,27.3,7.9,NA,TRUE,FALSE
samples,2021-W42,week,CH,country,all,all,all,negative,pcr,14,NA,NA,NA,NA,NA,NA,NA,42.4,TRUE,FALSE
samples,2021-W42,week,CH,country,any,all,all,positive,pcr,19,NA,NA,NA,NA,NA,NA,NA,57.6,TRUE,FALSE
samples,2021-W42,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2021-W43,week,CH,country,sars-cov-2,all,all,positive,pcr,0,NA,NA,NA,0,0,7.4,2.1,NA,TRUE,TRUE
detections,2021-W43,week,CH,country,influenza,all,all,positive,pcr,0,NA,NA,NA,0,0,7.4,0,NA,TRUE,FALSE
detections,2021-W43,week,CH,country,adenovirus,all,all,positive,pcr,0,NA,NA,NA,0,0,7.4,0.6,NA,TRUE,FALSE
detections,2021-W43,week,CH,country,rhinovirus,all,all,positive,pcr,15,NA,NA,NA,31.2,19.9,45.3,32,NA,TRUE,FALSE
detections,2021-W43,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,2,NA,NA,NA,4.2,1.2,14,8.8,NA,TRUE,FALSE
detections,2021-W43,week,CH,country,other,all,all,positive,pcr,1,NA,NA,NA,2.1,0.1,10.9,8.8,NA,TRUE,FALSE
samples,2021-W43,week,CH,country,all,all,all,negative,pcr,30,NA,NA,NA,NA,NA,NA,NA,62.5,TRUE,FALSE
samples,2021-W43,week,CH,country,any,all,all,positive,pcr,18,NA,NA,NA,NA,NA,NA,NA,37.5,TRUE,FALSE
samples,2021-W43,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2021-W44,week,CH,country,sars-cov-2,all,all,positive,pcr,2,NA,NA,NA,3.4,1,11.7,5.7,NA,TRUE,TRUE
detections,2021-W44,week,CH,country,influenza,all,all,positive,pcr,0,NA,NA,NA,0,0,6.2,0,NA,TRUE,FALSE
detections,2021-W44,week,CH,country,adenovirus,all,all,positive,pcr,1,NA,NA,NA,1.7,0.1,9.1,0.9,NA,TRUE,FALSE
detections,2021-W44,week,CH,country,rhinovirus,all,all,positive,pcr,20,NA,NA,NA,34.5,23.6,47.3,31.7,NA,TRUE,FALSE
detections,2021-W44,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,4,NA,NA,NA,6.9,2.7,16.4,4.1,NA,TRUE,FALSE
detections,2021-W44,week,CH,country,other,all,all,positive,pcr,7,NA,NA,NA,12.1,6,22.9,11.9,NA,TRUE,FALSE
samples,2021-W44,week,CH,country,all,all,all,negative,pcr,27,NA,NA,NA,NA,NA,NA,NA,46.6,TRUE,FALSE
samples,2021-W44,week,CH,country,any,all,all,positive,pcr,31,NA,NA,NA,NA,NA,NA,NA,53.4,TRUE,FALSE
samples,2021-W44,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2021-W45,week,CH,country,sars-cov-2,all,all,positive,pcr,12,NA,NA,NA,13.6,8,22.3,14.2,NA,TRUE,TRUE
detections,2021-W45,week,CH,country,influenza,all,all,positive,pcr,0,NA,NA,NA,0,0,4.2,0,NA,TRUE,FALSE
detections,2021-W45,week,CH,country,adenovirus,all,all,positive,pcr,1,NA,NA,NA,1.1,0.1,6.2,0.9,NA,TRUE,FALSE
detections,2021-W45,week,CH,country,rhinovirus,all,all,positive,pcr,26,NA,NA,NA,29.5,21,39.8,29.1,NA,TRUE,FALSE
detections,2021-W45,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,1,NA,NA,NA,1.1,0.1,6.2,4.5,NA,TRUE,FALSE
detections,2021-W45,week,CH,country,other,all,all,positive,pcr,19,NA,NA,NA,21.6,14.3,31.3,20.9,NA,TRUE,FALSE
samples,2021-W45,week,CH,country,all,all,all,negative,pcr,39,NA,NA,NA,NA,NA,NA,NA,44.3,TRUE,FALSE
samples,2021-W45,week,CH,country,any,all,all,positive,pcr,49,NA,NA,NA,NA,NA,NA,NA,55.7,TRUE,FALSE
samples,2021-W45,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2021-W46,week,CH,country,sars-cov-2,all,all,positive,pcr,23,NA,NA,NA,25.6,17.7,35.4,23.1,NA,TRUE,TRUE
detections,2021-W46,week,CH,country,influenza,all,all,positive,pcr,0,NA,NA,NA,0,0,4.1,0.9,NA,TRUE,FALSE
detections,2021-W46,week,CH,country,adenovirus,all,all,positive,pcr,0,NA,NA,NA,0,0,4.1,1,NA,TRUE,FALSE
detections,2021-W46,week,CH,country,rhinovirus,all,all,positive,pcr,21,NA,NA,NA,23.3,15.8,33.1,24.5,NA,TRUE,FALSE
detections,2021-W46,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,5,NA,NA,NA,5.6,2.4,12.4,4.1,NA,TRUE,FALSE
detections,2021-W46,week,CH,country,other,all,all,positive,pcr,26,NA,NA,NA,28.9,20.5,39,22.5,NA,TRUE,FALSE
samples,2021-W46,week,CH,country,all,all,all,negative,pcr,29,NA,NA,NA,NA,NA,NA,NA,32.2,TRUE,FALSE
samples,2021-W46,week,CH,country,any,all,all,positive,pcr,61,NA,NA,NA,NA,NA,NA,NA,67.8,TRUE,FALSE
samples,2021-W46,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2021-W47,week,CH,country,sars-cov-2,all,all,positive,pcr,32,NA,NA,NA,30.2,22.3,39.5,25.3,NA,TRUE,TRUE
detections,2021-W47,week,CH,country,influenza,all,all,positive,pcr,3,NA,NA,NA,2.8,1,8,1.6,NA,TRUE,FALSE
detections,2021-W47,week,CH,country,adenovirus,all,all,positive,pcr,2,NA,NA,NA,1.9,0.5,6.6,1.6,NA,TRUE,FALSE
detections,2021-W47,week,CH,country,rhinovirus,all,all,positive,pcr,22,NA,NA,NA,20.8,14.1,29.4,20.4,NA,TRUE,FALSE
detections,2021-W47,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,6,NA,NA,NA,5.7,2.6,11.8,5.7,NA,TRUE,FALSE
detections,2021-W47,week,CH,country,other,all,all,positive,pcr,18,NA,NA,NA,17,11,25.3,22.6,NA,TRUE,FALSE
samples,2021-W47,week,CH,country,all,all,all,negative,pcr,36,NA,NA,NA,NA,NA,NA,NA,34,TRUE,FALSE
samples,2021-W47,week,CH,country,any,all,all,positive,pcr,70,NA,NA,NA,NA,NA,NA,NA,66,TRUE,FALSE
samples,2021-W47,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2021-W48,week,CH,country,sars-cov-2,all,all,positive,pcr,21,NA,NA,NA,20,13.5,28.6,24.8,NA,TRUE,TRUE
detections,2021-W48,week,CH,country,influenza,all,all,positive,pcr,2,NA,NA,NA,1.9,0.5,6.7,1.6,NA,TRUE,FALSE
detections,2021-W48,week,CH,country,adenovirus,all,all,positive,pcr,3,NA,NA,NA,2.9,1,8.1,1.6,NA,TRUE,FALSE
detections,2021-W48,week,CH,country,rhinovirus,all,all,positive,pcr,18,NA,NA,NA,17.1,11.1,25.5,19.2,NA,TRUE,FALSE
detections,2021-W48,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,6,NA,NA,NA,5.7,2.6,11.9,5.6,NA,TRUE,FALSE
detections,2021-W48,week,CH,country,other,all,all,positive,pcr,23,NA,NA,NA,21.9,15.1,30.7,18.5,NA,TRUE,FALSE
samples,2021-W48,week,CH,country,all,all,all,negative,pcr,44,NA,NA,NA,NA,NA,NA,NA,41.9,TRUE,FALSE
samples,2021-W48,week,CH,country,any,all,all,positive,pcr,61,NA,NA,NA,NA,NA,NA,NA,58.1,TRUE,FALSE
samples,2021-W48,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2021-W49,week,CH,country,sars-cov-2,all,all,positive,pcr,22,NA,NA,NA,24.2,16.5,33.9,23.7,NA,TRUE,TRUE
detections,2021-W49,week,CH,country,influenza,all,all,positive,pcr,0,NA,NA,NA,0,0,4.1,0.6,NA,TRUE,FALSE
detections,2021-W49,week,CH,country,adenovirus,all,all,positive,pcr,0,NA,NA,NA,0,0,4.1,1.3,NA,TRUE,FALSE
detections,2021-W49,week,CH,country,rhinovirus,all,all,positive,pcr,18,NA,NA,NA,19.8,12.9,29.1,15,NA,TRUE,FALSE
detections,2021-W49,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,5,NA,NA,NA,5.5,2.4,12.2,5.8,NA,TRUE,FALSE
detections,2021-W49,week,CH,country,other,all,all,positive,pcr,15,NA,NA,NA,16.5,10.3,25.4,23.1,NA,TRUE,FALSE
samples,2021-W49,week,CH,country,all,all,all,negative,pcr,36,NA,NA,NA,NA,NA,NA,NA,39.6,TRUE,FALSE
samples,2021-W49,week,CH,country,any,all,all,positive,pcr,55,NA,NA,NA,NA,NA,NA,NA,60.4,TRUE,FALSE
samples,2021-W49,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2021-W50,week,CH,country,sars-cov-2,all,all,positive,pcr,26,NA,NA,NA,26.8,19,36.4,24.7,NA,TRUE,TRUE
detections,2021-W50,week,CH,country,influenza,all,all,positive,pcr,0,NA,NA,NA,0,0,3.8,1.4,NA,TRUE,FALSE
detections,2021-W50,week,CH,country,adenovirus,all,all,positive,pcr,1,NA,NA,NA,1,0.1,5.6,0.8,NA,TRUE,FALSE
detections,2021-W50,week,CH,country,rhinovirus,all,all,positive,pcr,8,NA,NA,NA,8.2,4.2,15.4,11.3,NA,TRUE,FALSE
detections,2021-W50,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,6,NA,NA,NA,6.2,2.9,12.8,7.8,NA,TRUE,FALSE
detections,2021-W50,week,CH,country,other,all,all,positive,pcr,30,NA,NA,NA,30.9,22.6,40.7,22.6,NA,TRUE,FALSE
samples,2021-W50,week,CH,country,all,all,all,negative,pcr,35,NA,NA,NA,NA,NA,NA,NA,36.1,TRUE,FALSE
samples,2021-W50,week,CH,country,any,all,all,positive,pcr,62,NA,NA,NA,NA,NA,NA,NA,63.9,TRUE,FALSE
samples,2021-W50,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2021-W51,week,CH,country,sars-cov-2,all,all,positive,pcr,16,NA,NA,NA,23.2,14.8,34.4,24.2,NA,TRUE,TRUE
detections,2021-W51,week,CH,country,influenza,all,all,positive,pcr,3,NA,NA,NA,4.3,1.5,12,2.9,NA,TRUE,FALSE
detections,2021-W51,week,CH,country,adenovirus,all,all,positive,pcr,1,NA,NA,NA,1.4,0.1,7.8,0.8,NA,TRUE,FALSE
detections,2021-W51,week,CH,country,rhinovirus,all,all,positive,pcr,4,NA,NA,NA,5.8,2.3,14,8.5,NA,TRUE,FALSE
detections,2021-W51,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,8,NA,NA,NA,11.6,6,21.2,10.5,NA,TRUE,FALSE
detections,2021-W51,week,CH,country,other,all,all,positive,pcr,14,NA,NA,NA,20.3,12.5,31.2,26.9,NA,TRUE,FALSE
samples,2021-W51,week,CH,country,all,all,all,negative,pcr,29,NA,NA,NA,NA,NA,NA,NA,42,TRUE,FALSE
samples,2021-W51,week,CH,country,any,all,all,positive,pcr,40,NA,NA,NA,NA,NA,NA,NA,58,TRUE,FALSE
samples,2021-W51,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2021-W52,week,CH,country,sars-cov-2,all,all,positive,pcr,10,NA,NA,NA,22.7,12.8,37,26.6,NA,TRUE,TRUE
detections,2021-W52,week,CH,country,influenza,all,all,positive,pcr,2,NA,NA,NA,4.5,1.3,15.1,3.8,NA,TRUE,FALSE
detections,2021-W52,week,CH,country,adenovirus,all,all,positive,pcr,0,NA,NA,NA,0,0,8,0.5,NA,TRUE,FALSE
detections,2021-W52,week,CH,country,rhinovirus,all,all,positive,pcr,5,NA,NA,NA,11.4,5,24,7.1,NA,TRUE,FALSE
detections,2021-W52,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,6,NA,NA,NA,13.6,6.4,26.7,10.2,NA,TRUE,FALSE
detections,2021-W52,week,CH,country,other,all,all,positive,pcr,13,NA,NA,NA,29.5,18.2,44.2,20.7,NA,TRUE,FALSE
samples,2021-W52,week,CH,country,all,all,all,negative,pcr,14,NA,NA,NA,NA,NA,NA,NA,31.8,TRUE,FALSE
samples,2021-W52,week,CH,country,any,all,all,positive,pcr,30,NA,NA,NA,NA,NA,NA,NA,68.2,TRUE,FALSE
samples,2021-W52,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2022-W01,week,CH,country,sars-cov-2,all,all,positive,pcr,25,NA,NA,NA,33.8,24,45.1,29.3,NA,TRUE,TRUE
detections,2022-W01,week,CH,country,influenza,all,all,positive,pcr,2,NA,NA,NA,2.7,0.7,9.3,5,NA,TRUE,FALSE
detections,2022-W01,week,CH,country,adenovirus,all,all,positive,pcr,0,NA,NA,NA,0,0,4.9,0.3,NA,TRUE,FALSE
detections,2022-W01,week,CH,country,rhinovirus,all,all,positive,pcr,3,NA,NA,NA,4.1,1.4,11.3,6.1,NA,TRUE,FALSE
detections,2022-W01,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,4,NA,NA,NA,5.4,2.1,13.1,7,NA,TRUE,FALSE
detections,2022-W01,week,CH,country,other,all,all,positive,pcr,9,NA,NA,NA,12.2,6.5,21.5,18.8,NA,TRUE,FALSE
samples,2022-W01,week,CH,country,all,all,all,negative,pcr,35,NA,NA,NA,NA,NA,NA,NA,47.3,TRUE,FALSE
samples,2022-W01,week,CH,country,any,all,all,positive,pcr,39,NA,NA,NA,NA,NA,NA,NA,52.7,TRUE,FALSE
samples,2022-W01,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2022-W02,week,CH,country,sars-cov-2,all,all,positive,pcr,32,NA,NA,NA,31.4,23.2,40.9,34.8,NA,TRUE,TRUE
detections,2022-W02,week,CH,country,influenza,all,all,positive,pcr,8,NA,NA,NA,7.8,4,14.7,4.6,NA,TRUE,FALSE
detections,2022-W02,week,CH,country,adenovirus,all,all,positive,pcr,1,NA,NA,NA,1,0.1,5.3,1.1,NA,TRUE,FALSE
detections,2022-W02,week,CH,country,rhinovirus,all,all,positive,pcr,3,NA,NA,NA,2.9,1,8.3,3.9,NA,TRUE,FALSE
detections,2022-W02,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,2,NA,NA,NA,2,0.5,6.9,4,NA,TRUE,FALSE
detections,2022-W02,week,CH,country,other,all,all,positive,pcr,15,NA,NA,NA,14.7,9.1,22.9,14.3,NA,TRUE,FALSE
samples,2022-W02,week,CH,country,all,all,all,negative,pcr,45,NA,NA,NA,NA,NA,NA,NA,44.1,TRUE,FALSE
samples,2022-W02,week,CH,country,any,all,all,positive,pcr,57,NA,NA,NA,NA,NA,NA,NA,55.9,TRUE,FALSE
samples,2022-W02,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2022-W03,week,CH,country,sars-cov-2,all,all,positive,pcr,34,NA,NA,NA,39.1,29.5,49.6,38.9,NA,TRUE,TRUE
detections,2022-W03,week,CH,country,influenza,all,all,positive,pcr,3,NA,NA,NA,3.4,1.2,9.7,6.2,NA,TRUE,FALSE
detections,2022-W03,week,CH,country,adenovirus,all,all,positive,pcr,2,NA,NA,NA,2.3,0.6,8,1.8,NA,TRUE,FALSE
detections,2022-W03,week,CH,country,rhinovirus,all,all,positive,pcr,4,NA,NA,NA,4.6,1.8,11.2,4.7,NA,TRUE,FALSE
detections,2022-W03,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,4,NA,NA,NA,4.6,1.8,11.2,3.3,NA,TRUE,FALSE
detections,2022-W03,week,CH,country,other,all,all,positive,pcr,14,NA,NA,NA,16.1,9.8,25.2,15.3,NA,TRUE,FALSE
samples,2022-W03,week,CH,country,all,all,all,negative,pcr,34,NA,NA,NA,NA,NA,NA,NA,39.1,TRUE,FALSE
samples,2022-W03,week,CH,country,any,all,all,positive,pcr,53,NA,NA,NA,NA,NA,NA,NA,60.9,TRUE,FALSE
samples,2022-W03,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2022-W04,week,CH,country,sars-cov-2,all,all,positive,pcr,43,NA,NA,NA,46.2,36.5,56.3,40.9,NA,TRUE,TRUE
detections,2022-W04,week,CH,country,influenza,all,all,positive,pcr,7,NA,NA,NA,7.5,3.7,14.7,8.1,NA,TRUE,FALSE
detections,2022-W04,week,CH,country,adenovirus,all,all,positive,pcr,2,NA,NA,NA,2.2,0.6,7.5,2.8,NA,TRUE,FALSE
detections,2022-W04,week,CH,country,rhinovirus,all,all,positive,pcr,6,NA,NA,NA,6.5,3,13.4,4.7,NA,TRUE,FALSE
detections,2022-W04,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,3,NA,NA,NA,3.2,1.1,9.1,3.9,NA,TRUE,FALSE
detections,2022-W04,week,CH,country,other,all,all,positive,pcr,14,NA,NA,NA,15.1,9.2,23.7,15.5,NA,TRUE,FALSE
samples,2022-W04,week,CH,country,all,all,all,negative,pcr,24,NA,NA,NA,NA,NA,NA,NA,25.8,TRUE,FALSE
samples,2022-W04,week,CH,country,any,all,all,positive,pcr,69,NA,NA,NA,NA,NA,NA,NA,74.2,TRUE,FALSE
samples,2022-W04,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2022-W05,week,CH,country,sars-cov-2,all,all,positive,pcr,39,NA,NA,NA,37.5,28.8,47.1,42.3,NA,TRUE,TRUE
detections,2022-W05,week,CH,country,influenza,all,all,positive,pcr,14,NA,NA,NA,13.5,8.2,21.3,10.6,NA,TRUE,FALSE
detections,2022-W05,week,CH,country,adenovirus,all,all,positive,pcr,4,NA,NA,NA,3.8,1.5,9.5,2.5,NA,TRUE,FALSE
detections,2022-W05,week,CH,country,rhinovirus,all,all,positive,pcr,3,NA,NA,NA,2.9,1,8.1,8.8,NA,TRUE,FALSE
detections,2022-W05,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,4,NA,NA,NA,3.8,1.5,9.5,3.4,NA,TRUE,FALSE
detections,2022-W05,week,CH,country,other,all,all,positive,pcr,16,NA,NA,NA,15.4,9.7,23.5,15.3,NA,TRUE,FALSE
samples,2022-W05,week,CH,country,all,all,all,negative,pcr,35,NA,NA,NA,NA,NA,NA,NA,33.7,TRUE,FALSE
samples,2022-W05,week,CH,country,any,all,all,positive,pcr,69,NA,NA,NA,NA,NA,NA,NA,66.3,TRUE,FALSE
samples,2022-W05,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2022-W06,week,CH,country,sars-cov-2,all,all,positive,pcr,28,NA,NA,NA,43.1,31.8,55.2,39.3,NA,TRUE,TRUE
detections,2022-W06,week,CH,country,influenza,all,all,positive,pcr,7,NA,NA,NA,10.8,5.3,20.6,14.3,NA,TRUE,FALSE
detections,2022-W06,week,CH,country,adenovirus,all,all,positive,pcr,1,NA,NA,NA,1.5,0.1,8.2,2.3,NA,TRUE,FALSE
detections,2022-W06,week,CH,country,rhinovirus,all,all,positive,pcr,11,NA,NA,NA,16.9,9.7,27.8,10.6,NA,TRUE,FALSE
detections,2022-W06,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,2,NA,NA,NA,3.1,0.8,10.5,4.6,NA,TRUE,FALSE
detections,2022-W06,week,CH,country,other,all,all,positive,pcr,10,NA,NA,NA,15.4,8.6,26.1,13.7,NA,TRUE,FALSE
samples,2022-W06,week,CH,country,all,all,all,negative,pcr,13,NA,NA,NA,NA,NA,NA,NA,20,TRUE,FALSE
samples,2022-W06,week,CH,country,any,all,all,positive,pcr,52,NA,NA,NA,NA,NA,NA,NA,80,TRUE,FALSE
samples,2022-W06,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2022-W07,week,CH,country,sars-cov-2,all,all,positive,pcr,22,NA,NA,NA,37.3,26.1,50,40,NA,TRUE,TRUE
detections,2022-W07,week,CH,country,influenza,all,all,positive,pcr,11,NA,NA,NA,18.6,10.7,30.4,13.2,NA,TRUE,FALSE
detections,2022-W07,week,CH,country,adenovirus,all,all,positive,pcr,1,NA,NA,NA,1.7,0.1,9,1.1,NA,TRUE,FALSE
detections,2022-W07,week,CH,country,rhinovirus,all,all,positive,pcr,7,NA,NA,NA,11.9,5.9,22.5,11.3,NA,TRUE,FALSE
detections,2022-W07,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,4,NA,NA,NA,6.8,2.7,16.2,3.9,NA,TRUE,FALSE
detections,2022-W07,week,CH,country,other,all,all,positive,pcr,6,NA,NA,NA,10.2,4.7,20.5,11.4,NA,TRUE,FALSE
samples,2022-W07,week,CH,country,all,all,all,negative,pcr,13,NA,NA,NA,NA,NA,NA,NA,22,TRUE,FALSE
samples,2022-W07,week,CH,country,any,all,all,positive,pcr,46,NA,NA,NA,NA,NA,NA,NA,78,TRUE,FALSE
samples,2022-W07,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2022-W08,week,CH,country,sars-cov-2,all,all,positive,pcr,23,NA,NA,NA,39.7,28.1,52.5,37.7,NA,TRUE,TRUE
detections,2022-W08,week,CH,country,influenza,all,all,positive,pcr,6,NA,NA,NA,10.3,4.8,20.8,15.1,NA,TRUE,FALSE
detections,2022-W08,week,CH,country,adenovirus,all,all,positive,pcr,0,NA,NA,NA,0,0,6.2,1.7,NA,TRUE,FALSE
detections,2022-W08,week,CH,country,rhinovirus,all,all,positive,pcr,3,NA,NA,NA,5.2,1.8,14.1,10.1,NA,TRUE,FALSE
detections,2022-W08,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,1,NA,NA,NA,1.7,0.1,9.1,4.5,NA,TRUE,FALSE
detections,2022-W08,week,CH,country,other,all,all,positive,pcr,5,NA,NA,NA,8.6,3.7,18.6,9.5,NA,TRUE,FALSE
samples,2022-W08,week,CH,country,all,all,all,negative,pcr,23,NA,NA,NA,NA,NA,NA,NA,39.7,TRUE,FALSE
samples,2022-W08,week,CH,country,any,all,all,positive,pcr,35,NA,NA,NA,NA,NA,NA,NA,60.3,TRUE,FALSE
samples,2022-W08,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2022-W09,week,CH,country,sars-cov-2,all,all,positive,pcr,22,NA,NA,NA,36.1,25.2,48.6,36.5,NA,TRUE,TRUE
