valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,value,popExtrapolation,totalConsultationsExtrapolation,incValue,prctConsultations,prct,trend,dataComplete
consultations,2022-W22,week,CH,country,15 - 29,agegroup_ili_ari,all,1198.2,32855.7,1261.3,82.18,2.14,22,stagnant,TRUE
consultations,2022-W22,week,CH,country,30 - 64,agegroup_ili_ari,all,2753.1,96723.3,4287.5,63.07,1.42,50.5,rising,TRUE
consultations,2022-W22,week,CH,country,5 - 14,agegroup_ili_ari,all,560.1,22396.3,1099.4,62.51,1.27,10.3,stagnant,TRUE
consultations,2022-W22,week,CH,country,65+,agegroup_ili_ari,all,626.1,37999.2,3623.3,36.84,0.39,11.5,falling,TRUE
consultations,2022-W23,week,CH,country,0 - 4,agegroup_ili_ari,all,640.4,8178.3,842.4,146.73,1.42,7.9,rising,TRUE
consultations,2022-W23,week,CH,country,15 - 29,agegroup_ili_ari,all,1652.1,27358.6,1085.4,113.31,2.86,20.3,rising,TRUE
consultations,2022-W23,week,CH,country,30 - 64,agegroup_ili_ari,all,3558.4,82184.7,3787.5,81.52,1.77,43.8,rising,TRUE
consultations,2022-W23,week,CH,country,5 - 14,agegroup_ili_ari,all,1166.1,16905.1,868.1,130.14,2.53,14.4,rising,TRUE
consultations,2022-W23,week,CH,country,65+,agegroup_ili_ari,all,1107.2,32231.2,3182.6,65.15,0.66,13.6,rising,TRUE
consultations,2022-W24,week,CH,country,0 - 4,agegroup_ili_ari,all,1114,10971,1107.8,255.22,2.53,12.9,rising,TRUE
consultations,2022-W24,week,CH,country,15 - 29,agegroup_ili_ari,all,1555.6,32806.8,1294.3,106.69,2.7,18,stagnant,TRUE
consultations,2022-W24,week,CH,country,30 - 64,agegroup_ili_ari,all,3477.7,96653.9,4404.5,79.67,1.75,40.2,stagnant,TRUE
consultations,2022-W24,week,CH,country,5 - 14,agegroup_ili_ari,all,1162.4,22354.6,1124.5,129.73,2.58,13.4,stagnant,TRUE
consultations,2022-W24,week,CH,country,65+,agegroup_ili_ari,all,1344.7,37910.5,3707.9,79.13,0.81,15.5,rising,TRUE
consultations,2022-W25,week,CH,country,0 - 4,agegroup_ili_ari,all,724.8,11441.2,1159.8,166.07,1.64,6.5,stagnant,TRUE
consultations,2022-W25,week,CH,country,15 - 29,agegroup_ili_ari,all,1792.6,34161,1353.9,122.95,3.1,16.2,stagnant,TRUE
consultations,2022-W25,week,CH,country,30 - 64,agegroup_ili_ari,all,4791.6,100211.4,4562.8,109.77,2.41,43.3,rising,TRUE
consultations,2022-W25,week,CH,country,5 - 14,agegroup_ili_ari,all,1198.4,23179.2,1162.4,133.74,2.67,10.8,stagnant,TRUE
consultations,2022-W25,week,CH,country,65+,agegroup_ili_ari,all,2558.8,39183.9,3820.1,150.57,1.54,23.1,rising,TRUE
consultations,2022-W26,week,CH,country,0 - 4,agegroup_ili_ari,all,1063.3,11082.7,1135.1,243.62,2.38,8,stagnant,TRUE
consultations,2022-W26,week,CH,country,15 - 29,agegroup_ili_ari,all,2303.2,31651.6,1263.1,157.97,3.96,17.4,rising,TRUE
consultations,2022-W26,week,CH,country,30 - 64,agegroup_ili_ari,all,5566.4,92536.3,4222.6,127.52,2.79,42.1,rising,TRUE
consultations,2022-W26,week,CH,country,5 - 14,agegroup_ili_ari,all,1041.5,22368.6,1134.4,116.23,2.29,7.9,falling,TRUE
consultations,2022-W26,week,CH,country,65+,agegroup_ili_ari,all,3240.6,36183.5,3524.8,190.69,1.96,24.5,rising,TRUE
consultations,2022-W27,week,CH,country,0 - 4,agegroup_ili_ari,all,1002.7,8270.9,801.6,229.72,2.37,7.9,stagnant,TRUE
consultations,2022-W27,week,CH,country,15 - 29,agegroup_ili_ari,all,2716,28988.8,1107.5,186.28,4.88,21.3,rising,TRUE
consultations,2022-W27,week,CH,country,30 - 64,agegroup_ili_ari,all,5707.4,87955.1,3895.3,130.75,2.95,44.8,stagnant,TRUE
consultations,2022-W27,week,CH,country,5 - 14,agegroup_ili_ari,all,889,17133.6,829.8,99.22,2.05,7,falling,TRUE
consultations,2022-W27,week,CH,country,65+,agegroup_ili_ari,all,2424.9,34340.5,3242.7,142.69,1.51,19,stagnant,TRUE
consultations,2022-W28,week,CH,country,0 - 4,agegroup_ili_ari,all,842.9,8803.4,757.8,193.11,2.24,6.5,falling,TRUE
consultations,2022-W28,week,CH,country,15 - 29,agegroup_ili_ari,all,2816.9,28984.8,1006.1,193.2,5.57,21.8,stagnant,TRUE
consultations,2022-W28,week,CH,country,30 - 64,agegroup_ili_ari,all,5851.4,86536,3487.4,134.05,3.33,45.3,stagnant,TRUE
consultations,2022-W28,week,CH,country,5 - 14,agegroup_ili_ari,all,888.1,18161.6,793.1,99.11,2.27,6.9,stagnant,TRUE
consultations,2022-W28,week,CH,country,65+,agegroup_ili_ari,all,2527.9,33613.7,2882.6,148.75,1.73,19.6,stagnant,TRUE
consultations,2022-W29,week,CH,country,0 - 4,agegroup_ili_ari,all,795.6,10423.7,705.2,182.28,2.69,7,stagnant,TRUE
consultations,2022-W29,week,CH,country,15 - 29,agegroup_ili_ari,all,1857.4,33755.8,1038.8,127.39,4.14,16.5,falling,TRUE
consultations,2022-W29,week,CH,country,30 - 64,agegroup_ili_ari,all,5511.4,100584.5,3704.4,126.26,3.43,48.8,stagnant,TRUE
consultations,2022-W29,week,CH,country,5 - 14,agegroup_ili_ari,all,749.9,21508.7,755.6,83.69,2.38,6.6,falling,TRUE
consultations,2022-W29,week,CH,country,65+,agegroup_ili_ari,all,2376.8,39326.1,3119.1,139.86,1.76,21.1,stagnant,TRUE
consultations,2022-W30,week,CH,country,0 - 4,agegroup_ili_ari,all,604.9,11545.5,597.3,138.58,2.68,7.1,falling,TRUE
consultations,2022-W30,week,CH,country,15 - 29,agegroup_ili_ari,all,1166.9,33739.2,889.8,80.03,3.03,13.6,falling,TRUE
consultations,2022-W30,week,CH,country,30 - 64,agegroup_ili_ari,all,4409.2,99995,3197.6,101.01,3.16,51.5,falling,TRUE
consultations,2022-W30,week,CH,country,5 - 14,agegroup_ili_ari,all,830.8,23727.6,638.6,92.72,3.44,9.7,stagnant,TRUE
consultations,2022-W30,week,CH,country,65+,agegroup_ili_ari,all,1550.7,39452.1,2719.7,91.25,1.32,18.1,falling,TRUE
consultations,2022-W31,week,CH,country,0 - 4,agegroup_ili_ari,all,501.2,13062.7,550.6,114.83,2.72,8.6,falling,TRUE
consultations,2022-W31,week,CH,country,15 - 29,agegroup_ili_ari,all,1075.1,32546.2,715.1,73.74,3.36,18.4,stagnant,TRUE
consultations,2022-W31,week,CH,country,30 - 64,agegroup_ili_ari,all,2602.5,93929.3,2487.6,59.62,2.25,44.6,falling,TRUE
consultations,2022-W31,week,CH,country,5 - 14,agegroup_ili_ari,all,413.3,26011.4,550.7,46.13,2.18,7.1,falling,TRUE
consultations,2022-W31,week,CH,country,65+,agegroup_ili_ari,all,1241.1,36971.1,2095.9,73.03,1.29,21.3,falling,TRUE
consultations,2022-W32,week,CH,country,0 - 4,agegroup_ili_ari,all,502.7,12154.4,761.3,115.18,1.84,6.3,stagnant,TRUE
consultations,2022-W32,week,CH,country,15 - 29,agegroup_ili_ari,all,1330,35080.9,1026.3,91.22,3.12,16.8,rising,TRUE
consultations,2022-W32,week,CH,country,30 - 64,agegroup_ili_ari,all,3496.9,103602.8,3565.5,80.11,2.33,44.1,stagnant,TRUE
consultations,2022-W32,week,CH,country,5 - 14,agegroup_ili_ari,all,799.2,24667.5,776.3,89.19,2.83,10.1,stagnant,TRUE
consultations,2022-W32,week,CH,country,65+,agegroup_ili_ari,all,1797.1,40663.7,3001.7,105.75,1.43,22.7,rising,TRUE
consultations,2022-W33,week,CH,country,0 - 4,agegroup_ili_ari,all,562.1,10870.9,824.2,128.78,1.7,7.1,rising,TRUE
consultations,2022-W33,week,CH,country,15 - 29,agegroup_ili_ari,all,1222.7,34579.8,1162.9,83.86,2.49,15.5,stagnant,TRUE
consultations,2022-W33,week,CH,country,30 - 64,agegroup_ili_ari,all,3962.7,103543.5,4090.9,90.78,2.3,50.2,rising,TRUE
consultations,2022-W33,week,CH,country,5 - 14,agegroup_ili_ari,all,762.9,22316,858.7,85.14,2.21,9.7,stagnant,TRUE
consultations,2022-W33,week,CH,country,65+,agegroup_ili_ari,all,1383.8,40527.9,3424.3,81.43,0.96,17.5,stagnant,TRUE
consultations,2022-W34,week,CH,country,0 - 4,agegroup_ili_ari,all,497.6,10525.3,960.5,114.01,1.25,7,stagnant,TRUE
consultations,2022-W34,week,CH,country,15 - 29,agegroup_ili_ari,all,1848.5,32338.3,1240.5,126.78,3.31,25.9,rising,TRUE
consultations,2022-W34,week,CH,country,30 - 64,agegroup_ili_ari,all,2687.2,95837.7,4289.1,61.56,1.38,37.7,falling,TRUE
consultations,2022-W34,week,CH,country,5 - 14,agegroup_ili_ari,all,914.2,21561.6,993.4,102.03,2.21,12.8,rising,TRUE
consultations,2022-W34,week,CH,country,65+,agegroup_ili_ari,all,1176.3,37561.4,3604.4,69.22,0.72,16.5,falling,TRUE
consultations,2022-W35,week,CH,country,0 - 4,agegroup_ili_ari,all,746.5,9939.9,951.8,171.03,1.79,8.1,rising,TRUE
consultations,2022-W35,week,CH,country,15 - 29,agegroup_ili_ari,all,2037.3,31489.3,1227.6,139.73,3.58,22.2,rising,TRUE
consultations,2022-W35,week,CH,country,30 - 64,agegroup_ili_ari,all,4018.1,93431.7,4236.2,92.05,2.03,43.7,stagnant,TRUE
consultations,2022-W35,week,CH,country,5 - 14,agegroup_ili_ari,all,616.2,20357.4,977.6,68.77,1.43,6.7,falling,TRUE
consultations,2022-W35,week,CH,country,65+,agegroup_ili_ari,all,1769.1,36504.1,3534.8,104.1,1.08,19.3,rising,TRUE
consultations,2022-W36,week,CH,country,0 - 4,agegroup_ili_ari,all,217.7,10023.5,955.9,49.88,0.52,2.8,falling,TRUE
consultations,2022-W36,week,CH,country,15 - 29,agegroup_ili_ari,all,1799.9,31590.6,1196.3,123.45,3.26,23.5,stagnant,TRUE
consultations,2022-W36,week,CH,country,30 - 64,agegroup_ili_ari,all,3543.2,93632.6,4119.1,81.17,1.85,46.3,stagnant,TRUE
consultations,2022-W36,week,CH,country,5 - 14,agegroup_ili_ari,all,745,20446,976.6,83.15,1.74,9.7,stagnant,TRUE
consultations,2022-W36,week,CH,country,65+,agegroup_ili_ari,all,1338.8,36810.6,3489.1,78.78,0.83,17.5,stagnant,TRUE
consultations,2022-W37,week,CH,country,0 - 4,agegroup_ili_ari,all,1107.6,10245.6,1019.2,253.77,2.55,10.8,rising,TRUE
consultations,2022-W37,week,CH,country,15 - 29,agegroup_ili_ari,all,2302.8,32924.9,1288.2,157.94,4.04,22.4,rising,TRUE
consultations,2022-W37,week,CH,country,30 - 64,agegroup_ili_ari,all,3727.8,98355.2,4444.6,85.4,1.89,36.3,stagnant,TRUE
consultations,2022-W37,week,CH,country,5 - 14,agegroup_ili_ari,all,1530.8,21072.8,1050.4,170.84,3.43,14.9,rising,TRUE
consultations,2022-W37,week,CH,country,65+,agegroup_ili_ari,all,1589.1,38499,3719.6,93.51,0.97,15.5,stagnant,TRUE
consultations,2022-W38,week,CH,country,0 - 4,agegroup_ili_ari,all,902.8,9668.9,928.2,206.85,2.15,8.3,stagnant,TRUE
consultations,2022-W38,week,CH,country,15 - 29,agegroup_ili_ari,all,2436.5,31714.8,1242.5,167.11,4.27,22.5,stagnant,TRUE
consultations,2022-W38,week,CH,country,30 - 64,agegroup_ili_ari,all,4113.7,95497,4327.6,94.24,2.08,37.9,rising,TRUE
consultations,2022-W38,week,CH,country,5 - 14,agegroup_ili_ari,all,1294.1,20078.7,977.8,144.43,2.97,11.9,stagnant,TRUE
consultations,2022-W38,week,CH,country,65+,agegroup_ili_ari,all,2097.1,37276.4,3591.9,123.4,1.28,19.3,rising,TRUE
consultations,2022-W39,week,CH,country,0 - 4,agegroup_ili_ari,all,1146.7,9135.6,848.3,262.71,2.83,9.2,stagnant,TRUE
consultations,2022-W39,week,CH,country,15 - 29,agegroup_ili_ari,all,2613.8,30122,1185.7,179.27,4.55,21,stagnant,TRUE
consultations,2022-W39,week,CH,country,30 - 64,agegroup_ili_ari,all,5692.5,90480.9,4157.5,130.41,2.84,45.6,rising,TRUE
consultations,2022-W39,week,CH,country,5 - 14,agegroup_ili_ari,all,704.9,19065.9,909.9,78.67,1.65,5.7,falling,TRUE
consultations,2022-W39,week,CH,country,65+,agegroup_ili_ari,all,2316.6,35210.7,3426.6,136.32,1.4,18.6,rising,TRUE
consultations,2022-W40,week,CH,country,0 - 4,agegroup_ili_ari,all,1311.2,11317.7,923.9,300.41,3.68,10.3,rising,TRUE
consultations,2022-W40,week,CH,country,15 - 29,agegroup_ili_ari,all,2021.7,28846.7,1016.7,138.66,3.93,15.9,falling,TRUE
consultations,2022-W40,week,CH,country,30 - 64,agegroup_ili_ari,all,5005.9,81967.1,3384.7,114.68,2.78,39.3,stagnant,TRUE
consultations,2022-W40,week,CH,country,5 - 14,agegroup_ili_ari,all,751.6,22652.5,932,83.88,2.04,5.9,stagnant,TRUE
consultations,2022-W40,week,CH,country,65+,agegroup_ili_ari,all,3633.2,31807.2,2789.6,213.79,2.44,28.6,rising,TRUE
consultations,2022-W41,week,CH,country,0 - 4,agegroup_ili_ari,all,576.8,12865.3,954,132.14,1.78,5,falling,TRUE
consultations,2022-W41,week,CH,country,15 - 29,agegroup_ili_ari,all,1654.6,30842,945.2,113.48,3.7,14.4,falling,TRUE
consultations,2022-W41,week,CH,country,30 - 64,agegroup_ili_ari,all,6137.4,86772.4,3138.7,140.6,3.89,53.3,stagnant,TRUE
consultations,2022-W41,week,CH,country,5 - 14,agegroup_ili_ari,all,276.8,25899.8,965.4,30.89,0.83,2.4,falling,TRUE
consultations,2022-W41,week,CH,country,65+,agegroup_ili_ari,all,2864.5,34409.3,2715.7,168.56,2.14,24.9,stagnant,TRUE
consultations,2022-W42,week,CH,country,0 - 4,agegroup_ili_ari,all,1232.3,11333.9,993.2,282.34,3.22,10.2,stagnant,TRUE
consultations,2022-W42,week,CH,country,15 - 29,agegroup_ili_ari,all,1827.9,31905.7,1134.4,125.37,3.53,15.2,stagnant,TRUE
consultations,2022-W42,week,CH,country,30 - 64,agegroup_ili_ari,all,5697.8,94229.8,3878.6,130.53,3.17,47.3,stagnant,TRUE
consultations,2022-W42,week,CH,country,5 - 14,agegroup_ili_ari,all,505.5,23045.5,1024.7,56.41,1.27,4.2,stagnant,TRUE
consultations,2022-W42,week,CH,country,65+,agegroup_ili_ari,all,2778.7,37306.2,3320.1,163.51,1.84,23.1,stagnant,TRUE
consultations,2022-W43,week,CH,country,0 - 4,agegroup_ili_ari,all,1352.4,10650.7,1009.2,309.84,3.27,12.6,stagnant,TRUE
consultations,2022-W43,week,CH,country,15 - 29,agegroup_ili_ari,all,1745,32587,1356.3,119.68,2.88,16.3,stagnant,TRUE
consultations,2022-W43,week,CH,country,30 - 64,agegroup_ili_ari,all,4423.2,96711.5,4737.1,101.33,2.07,41.4,falling,TRUE
consultations,2022-W43,week,CH,country,5 - 14,agegroup_ili_ari,all,536.7,21703.5,1042.4,59.9,1.25,5,stagnant,TRUE
consultations,2022-W43,week,CH,country,65+,agegroup_ili_ari,all,2635.1,38048.8,4013,155.06,1.47,24.6,stagnant,TRUE
consultations,2022-W44,week,CH,country,0 - 4,agegroup_ili_ari,all,1068,11033.7,1068,244.7,2.53,10.5,falling,TRUE
consultations,2022-W44,week,CH,country,15 - 29,agegroup_ili_ari,all,2459.7,32602.4,1322.8,168.7,4.16,24.2,rising,TRUE
consultations,2022-W44,week,CH,country,30 - 64,agegroup_ili_ari,all,4352.9,95269.9,4515.1,99.72,2.1,42.7,stagnant,TRUE
consultations,2022-W44,week,CH,country,5 - 14,agegroup_ili_ari,all,521.7,22327.5,1078.3,58.22,1.21,5.1,stagnant,TRUE
consultations,2022-W44,week,CH,country,65+,agegroup_ili_ari,all,1780.1,37232,3785.7,104.75,1.03,17.5,falling,TRUE
consultations,2022-W45,week,CH,country,0 - 4,agegroup_ili_ari,all,943.8,11561.3,1236.1,216.24,2.02,9.1,falling,TRUE
consultations,2022-W45,week,CH,country,15 - 29,agegroup_ili_ari,all,2360,32127.2,1387.5,161.86,3.75,22.8,stagnant,TRUE
consultations,2022-W45,week,CH,country,30 - 64,agegroup_ili_ari,all,4631.4,93308.5,4664.4,106.1,2.12,44.8,stagnant,TRUE
consultations,2022-W45,week,CH,country,5 - 14,agegroup_ili_ari,all,498.1,23386.7,1259,55.59,1.03,4.8,stagnant,TRUE
consultations,2022-W45,week,CH,country,65+,agegroup_ili_ari,all,1907.4,36527.8,3923,112.24,1.05,18.4,stagnant,TRUE
consultations,2022-W46,week,CH,country,0 - 4,agegroup_ili_ari,all,630.9,11070,1212,144.54,1.32,6.4,falling,TRUE
consultations,2022-W46,week,CH,country,15 - 29,agegroup_ili_ari,all,1752.7,34108.1,1473.5,120.21,2.78,17.7,falling,TRUE
consultations,2022-W46,week,CH,country,30 - 64,agegroup_ili_ari,all,5105.9,100877.7,5038,116.97,2.34,51.6,rising,TRUE
consultations,2022-W46,week,CH,country,5 - 14,agegroup_ili_ari,all,636.6,22520.6,1232.7,71.05,1.3,6.4,rising,TRUE
consultations,2022-W46,week,CH,country,65+,agegroup_ili_ari,all,1763.7,39506.8,4231.8,103.78,0.97,17.8,stagnant,TRUE
consultations,2022-W47,week,CH,country,0 - 4,agegroup_ili_ari,all,456.5,11473.4,1312.9,104.59,0.91,4.2,falling,TRUE
consultations,2022-W47,week,CH,country,15 - 29,agegroup_ili_ari,all,2025.2,34556.9,1482.7,138.9,3.24,18.6,stagnant,TRUE
consultations,2022-W47,week,CH,country,30 - 64,agegroup_ili_ari,all,5081.9,102214.6,4996.7,116.42,2.38,46.6,stagnant,TRUE
consultations,2022-W47,week,CH,country,5 - 14,agegroup_ili_ari,all,841.5,23427.1,1343.8,93.91,1.64,7.7,rising,TRUE
consultations,2022-W47,week,CH,country,65+,agegroup_ili_ari,all,2504.6,40033.5,4189.9,147.38,1.41,23,rising,TRUE
consultations,2022-W48,week,CH,country,0 - 4,agegroup_ili_ari,all,975.7,11183.9,1294.6,223.54,1.93,7.2,rising,TRUE
consultations,2022-W48,week,CH,country,15 - 29,agegroup_ili_ari,all,2870.4,35048.7,1481.9,196.87,4.66,21.1,rising,TRUE
consultations,2022-W48,week,CH,country,30 - 64,agegroup_ili_ari,all,6317.2,104337.5,5017.6,144.72,3.01,46.4,rising,TRUE
consultations,2022-W48,week,CH,country,5 - 14,agegroup_ili_ari,all,1211.6,22926.1,1327.9,135.22,2.33,8.9,rising,TRUE
consultations,2022-W48,week,CH,country,65+,agegroup_ili_ari,all,2244.3,40890.5,4215.9,132.06,1.28,16.5,stagnant,TRUE
consultations,2022-W49,week,CH,country,0 - 4,agegroup_ili_ari,all,1263.1,11403.9,1339.2,289.38,2.46,7.8,rising,TRUE
consultations,2022-W49,week,CH,country,15 - 29,agegroup_ili_ari,all,2904.1,32634,1415.1,199.18,4.59,17.9,stagnant,TRUE
consultations,2022-W49,week,CH,country,30 - 64,agegroup_ili_ari,all,7323.8,95360.3,4682.7,167.78,3.42,45.2,rising,TRUE
consultations,2022-W49,week,CH,country,5 - 14,agegroup_ili_ari,all,2206.7,23144.6,1355.1,246.28,4.21,13.6,rising,TRUE
consultations,2022-W49,week,CH,country,65+,agegroup_ili_ari,all,2506,37299.5,3922.9,147.46,1.4,15.5,stagnant,TRUE
consultations,2022-W50,week,CH,country,0 - 4,agegroup_ili_ari,all,1320.2,11571.5,1394.3,302.47,2.51,7,stagnant,TRUE
consultations,2022-W50,week,CH,country,15 - 29,agegroup_ili_ari,all,4202.6,35040.5,1568.9,288.24,6.44,22.1,rising,TRUE
consultations,2022-W50,week,CH,country,30 - 64,agegroup_ili_ari,all,8636.4,103612.5,5289.4,197.85,3.88,45.5,rising,TRUE
consultations,2022-W50,week,CH,country,5 - 14,agegroup_ili_ari,all,2647,23695.7,1426,295.41,4.91,13.9,rising,TRUE
consultations,2022-W50,week,CH,country,65+,agegroup_ili_ari,all,2175.8,40614,4446.4,128.03,1.17,11.5,stagnant,TRUE
consultations,2022-W51,week,CH,country,0 - 4,agegroup_ili_ari,all,2315.8,11120.1,1349.3,530.57,4.37,8.3,rising,TRUE
consultations,2022-W51,week,CH,country,15 - 29,agegroup_ili_ari,all,5189,33437,1494.5,355.89,7.96,18.5,rising,TRUE
consultations,2022-W51,week,CH,country,30 - 64,agegroup_ili_ari,all,11242.4,99008.6,5028.1,257.55,5.07,40.1,rising,TRUE
consultations,2022-W51,week,CH,country,5 - 14,agegroup_ili_ari,all,5413.8,22674.5,1371.9,604.2,9.99,19.3,rising,TRUE
consultations,2022-W51,week,CH,country,65+,agegroup_ili_ari,all,3863.8,38705.4,4192.2,227.36,2.1,13.8,rising,TRUE
consultations,2022-W52,week,CH,country,0 - 4,agegroup_ili_ari,all,1477.9,10632,553.6,338.6,6.5,9.1,stagnant,TRUE
consultations,2022-W52,week,CH,country,15 - 29,agegroup_ili_ari,all,2345.2,29220.5,580.1,160.85,8.1,14.4,falling,TRUE
consultations,2022-W52,week,CH,country,30 - 64,agegroup_ili_ari,all,7013,85898.1,1957.2,160.66,7.05,43,falling,TRUE
consultations,2022-W52,week,CH,country,5 - 14,agegroup_ili_ari,all,2503.7,21472.9,564.2,279.42,10.63,15.4,stagnant,TRUE
consultations,2022-W52,week,CH,country,65+,agegroup_ili_ari,all,2960,33873.6,1676.9,174.18,3.52,18.2,stagnant,TRUE
consultations,2023-W01,week,CH,country,0 - 4,agegroup_ili_ari,all,1077.6,10020.7,666.6,249.48,3.75,9.6,falling,TRUE
consultations,2023-W01,week,CH,country,15 - 29,agegroup_ili_ari,all,1865,31814,837.4,125.73,4.78,16.6,falling,TRUE
consultations,2023-W01,week,CH,country,30 - 64,agegroup_ili_ari,all,5407.7,95062.3,2971.7,122.03,3.9,48.3,falling,TRUE
consultations,2023-W01,week,CH,country,5 - 14,agegroup_ili_ari,all,1002.2,21049.7,736.8,109.27,3.12,8.9,falling,TRUE
consultations,2023-W01,week,CH,country,65+,agegroup_ili_ari,all,1849.8,37591.5,2450.5,106.41,1.63,16.5,falling,TRUE
consultations,2023-W02,week,CH,country,0 - 4,agegroup_ili_ari,all,689.4,8771.3,971,159.61,1.44,5.2,falling,TRUE
consultations,2023-W02,week,CH,country,15 - 29,agegroup_ili_ari,all,2772.6,32100,1357.3,186.92,4.42,21,rising,TRUE
consultations,2023-W02,week,CH,country,30 - 64,agegroup_ili_ari,all,6375.1,97314.3,4968.9,143.86,2.82,48.2,stagnant,TRUE
consultations,2023-W02,week,CH,country,5 - 14,agegroup_ili_ari,all,1265.7,18841,1117.6,138,2.33,9.6,stagnant,TRUE
consultations,2023-W02,week,CH,country,65+,agegroup_ili_ari,all,2123.1,38482.8,4109.3,122.13,1.14,16.1,stagnant,TRUE
consultations,2023-W03,week,CH,country,0 - 4,agegroup_ili_ari,all,875,8885.3,1016.5,202.58,1.77,9.3,stagnant,TRUE
consultations,2023-W03,week,CH,country,15 - 29,agegroup_ili_ari,all,2187.3,29838.6,1290,147.46,3.41,23.2,stagnant,TRUE
consultations,2023-W03,week,CH,country,30 - 64,agegroup_ili_ari,all,3917.4,89362.5,4601.8,88.4,1.72,41.6,falling,TRUE
consultations,2023-W03,week,CH,country,5 - 14,agegroup_ili_ari,all,1456.7,18888.9,1154.2,158.82,2.6,15.5,rising,TRUE
consultations,2023-W03,week,CH,country,65+,agegroup_ili_ari,all,983.2,35359.3,3804.6,56.56,0.53,10.4,falling,TRUE
consultations,2023-W04,week,CH,country,0 - 4,agegroup_ili_ari,all,1138.1,7970.2,950.5,263.48,2.21,13,rising,TRUE
consultations,2023-W04,week,CH,country,15 - 29,agegroup_ili_ari,all,1701.1,28776.7,1211.3,114.68,2.72,19.4,falling,TRUE
consultations,2023-W04,week,CH,country,30 - 64,agegroup_ili_ari,all,3187.1,87593.3,4372.4,71.92,1.44,36.4,falling,TRUE
consultations,2023-W04,week,CH,country,5 - 14,agegroup_ili_ari,all,2136.1,17175.8,1074.4,232.89,3.72,24.4,rising,TRUE
consultations,2023-W04,week,CH,country,65+,agegroup_ili_ari,all,600.4,34745,3626.4,34.54,0.33,6.9,falling,TRUE
consultations,2023-W05,week,CH,country,0 - 4,agegroup_ili_ari,all,1024.3,9276.7,1085.2,237.15,2.03,9.6,stagnant,TRUE
consultations,2023-W05,week,CH,country,15 - 29,agegroup_ili_ari,all,1964.6,30955.4,1286.5,132.45,3.19,18.5,stagnant,TRUE
consultations,2023-W05,week,CH,country,30 - 64,agegroup_ili_ari,all,4765.1,92065.9,4510,107.53,2.2,44.8,rising,TRUE
consultations,2023-W05,week,CH,country,5 - 14,agegroup_ili_ari,all,1584.1,19686.4,1224.9,172.71,2.78,14.9,stagnant,TRUE
consultations,2023-W05,week,CH,country,65+,agegroup_ili_ari,all,1288.3,36432.1,3732.4,74.11,0.72,12.1,rising,TRUE
consultations,2023-W06,week,CH,country,0 - 4,agegroup_ili_ari,all,1138.6,8724.8,1065.1,263.61,2.16,8.5,stagnant,TRUE
consultations,2023-W06,week,CH,country,15 - 29,agegroup_ili_ari,all,2465,30088.1,1228.1,166.18,4.07,18.5,rising,TRUE
consultations,2023-W06,week,CH,country,30 - 64,agegroup_ili_ari,all,5654.1,90134.9,4313.7,127.59,2.67,42.4,rising,TRUE
consultations,2023-W06,week,CH,country,5 - 14,agegroup_ili_ari,all,2756.8,18632.1,1200.4,300.56,4.66,20.7,rising,TRUE
consultations,2023-W06,week,CH,country,65+,agegroup_ili_ari,all,1316.3,35660,3572.6,75.72,0.76,9.9,stagnant,TRUE
consultations,2023-W07,week,CH,country,0 - 4,agegroup_ili_ari,all,697.1,8674.7,982.6,161.39,1.42,6.4,falling,TRUE
consultations,2023-W07,week,CH,country,15 - 29,agegroup_ili_ari,all,2101.4,31057.4,1250.6,141.67,3.52,19.2,stagnant,TRUE
consultations,2023-W07,week,CH,country,30 - 64,agegroup_ili_ari,all,5127.6,94197.5,4467,115.71,2.44,46.9,stagnant,TRUE
